URL,Time,Company Name,Positions,Location,Job Type,Salary Range,Benefits,Required Skills,Additional Requirements,Work Environment,Application Instructions,Is Remote,Is Remote in US,Is Remote Global,Timezone,Industry,Startup Series,Is ML,Is Datacenter,Years of Experience,Job Description,Original Text
https://news.ycombinator.com/item?id=40848271,2024-07-01 13:47:59,ParaFi Technologies LLC,Infrastructure Engineer,San Diego,Full Time,,,"Python, Go, Terraform, Docker",,,You can apply by sending a thoughtful email to careers@parafi.tech,True,True,False,,Blockchain,Unknown,False,False,junior- or mid-level,"ParaFi Technologies is a small team operating some of the highest-performing blockchain validators and node infrastructure. We are looking for a passionate, junior- or mid-level engineer to develop software and infrastructure (Python, Go, Terraform, Docker, etc.) and be an integral part of ParaFi Technologies' growth.","ParaFi Technologies LLC | U.S. remote possible, San Diego preferred | full-time | Infrastructure Engineer<p>ParaFi Technologies is a small team operating some of the highest-performing blockchain validators and node infrastructure. We are looking for a passionate, junior- or mid-level engineer to develop software and infrastructure (Python, Go, Terraform, Docker, etc.) and be an integral part of ParaFi Technologies&#x27; growth.<p><a href=""https:&#x2F;&#x2F;docs.google.com&#x2F;document&#x2F;d&#x2F;e&#x2F;2PACX-1vQUBpZCVa8fmfJiOR-3snIAAe8JjHENLvG1JOAxQ1iKRBUv0ICL3S_YP4I2u21Wr_G6Zhup7SdlCUOJ&#x2F;pub"" rel=""nofollow"">https:&#x2F;&#x2F;docs.google.com&#x2F;document&#x2F;d&#x2F;e&#x2F;2PACX-1vQUBpZCVa8fmfJiO...</a><p>You can apply by sending a thoughtful email to careers@parafi.tech"
https://news.ycombinator.com/item?id=40855433,2024-07-02 07:06:52,"Intuition Machines, Inc.","Site Reliability Engineer/DevOps Engineer, Senior Python Engineers, Senior Data Engineer, Senior ML Engineer, Senior Growth Marketing Manager",REMOTE,Full Time,,,"Kubernetes, monitoring, CI/CD, Python",Strong background in backend languages,,Apply through the provided Workable links for specific positions,True,False,True,,Enterprise Security,Unknown,True,False,,"Intuition Machines uses AI/ML to build enterprise security products (hCaptcha security suite). We apply our research to systems that serve hundreds of millions of people, with a team distributed around the world. Our approach is simple: low overhead, small teams, and rapid iteration. We are looking for passionate engineers to help us maintain, grow, and scale our SaaS security platform. Our goal is to automate everything! In these roles, you will have a high impact and ownership, move quickly, use the latest technologies, mentor, and partner with other team members to drive initiatives.","Intuition Machines, Inc. | Multiple Positions | REMOTE | Full-Time<p>Intuition Machines uses AI&#x2F;ML to build enterprise security products (hCaptcha security suite). We apply our research to systems that serve hundreds of millions of people, with a team distributed around the world. Our approach is simple: low overhead, small teams, and rapid iteration.<p>We are looking for a passionate Site Reliability Engineer&#x2F;DevOps Engineer to help us maintain, grow, and scale our SaaS security platform. Our goal is to automate everything! In this role, you will have a high impact and ownership, move quickly, use the latest technologies, mentor, and partner with other team members to drive initiatives. If this sounds interesting and you have strong skills in Kubernetes, monitoring, CI&#x2F;CD, and a solid background in Python or other backend languages, we want to hear from you.<p>Details: <a href=""https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;CD0057C4CC&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;CD0057C4CC&#x2F;</a><p>Among others, we&#x27;re also looking for:<p>Senior Python Engineers
<a href=""https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;E26E4247D8&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;E26E4247D8&#x2F;</a><p>Senior Data Engineer
<a href=""https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;D31D65BF69&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;D31D65BF69&#x2F;</a><p>Senior ML Engineer
<a href=""https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;BE379D55E0&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;BE379D55E0&#x2F;</a><p>Senior Growth Marketing Manager
<a href=""https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;CB026B8478&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;j&#x2F;CB026B8478&#x2F;</a><p>All open roles: <a href=""https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;apply.workable.com&#x2F;imachines&#x2F;</a>"
https://news.ycombinator.com/item?id=40847723,2024-07-01 12:58:42,Sudowrite,AI Engineer,REMOTE,Full Time,Competitive Salary + Equity,"Work-life balance, Remote work, Equity",AI engineering,Interest in creative writing and AI collaboration,,https://r.people.capital/sudowrite-ai,True,False,True,,"AI, Writing, Technology",Unknown,True,False,,"Sudowrite is seeking an AI Engineer to join their team. The company believes in the future of AI and human collaboration for creative writing. They are profitable with a rapidly growing paying user base and have been featured in prominent publications. Sudowrite aims to enable a renaissance in art and creativity by helping storytellers tell better stories. The company is 100% remote and supports work-life balance, with occasional in-person meet-ups.","Sudowrite | REMOTE | Full-Time | Competitive Salary + Equity | Hiring: AI Engineer<p>- We believe the future of writing is AI &amp; human collaboration. Sudowrite is the best AI for creative writers.<p>- We are profitable with a rapidly growing paying user base.<p>- We&#x27;ve been featured in The New York Times, New Yorker, Verge, etc.<p>- We believe new tools will enable a renaissance in art &amp; creativity and we want to help the next generation of storytellers tell better stories.<p>- We’re 100% remote and support work-life balance. We meet up in person a few times of year, last time in Portland. We encourage diverse candidates from all over the world to apply.<p>- Details: <a href=""https:&#x2F;&#x2F;r.people.capital&#x2F;sudowrite-ai"" rel=""nofollow"">https:&#x2F;&#x2F;r.people.capital&#x2F;sudowrite-ai</a>"
https://news.ycombinator.com/item?id=40847160,2024-07-01 12:08:24,Shield.ai,"People/Tech Manager, Software Engineer","San Diego, CA and Texas",Full Time,,,"Planning, Controls, Software Engineering, Cloud Computing, Embedded Systems, Autonomy",,,Apply through the provided Lever job board link for San Diego positions: https://jobs.lever.co/shieldai?location=San%20Diego%20Metro%20Area,True,False,False,,Defense Technology,Unknown,True,False,,"Shield.ai is hiring for multiple positions including a people/tech manager for their planning and controls stack, and software engineers across various domains including software, foundations, cloud, embedded, and autonomy. The company is a well-funded defense technology startup experiencing rapid growth in autonomy software and medium/large segment aircraft sales.","Shield.ai (<a href=""https:&#x2F;&#x2F;shield.ai"" rel=""nofollow"">https:&#x2F;&#x2F;shield.ai</a>) | San Diego CA and Texas (ONSITE mostly, some REMOTE positions) | All Full-time<p>We&#x27;re hiring a people&#x2F;tech manager for our planning and controls stack, in particular.<p>We also have a huge number of open roles across software, foundations, cloud, embedded, and autonomy for software engineers.<p>Link for SD jobs:
<a href=""https:&#x2F;&#x2F;jobs.lever.co&#x2F;shieldai?location=San%20Diego%20Metro%20Area"" rel=""nofollow"">https:&#x2F;&#x2F;jobs.lever.co&#x2F;shieldai?location=San%20Diego%20Metro%...</a><p>Shield is a well funded deftech startup experiencing rapid growth in their autonomy software and medium&#x2F;large segment aircraft sales."
https://news.ycombinator.com/item?id=40846559,2024-07-01 11:11:51,Tracebit,Founding Engineer,"London, UK",Full Time,£70-100k + equity,,"Security, Cloud technologies",Smart people who get things done,On-site (5 days a week) in Central London,Learn more and apply: https://tracebit.com/careers,False,False,False,,Cybersecurity,Series A,False,False,,Tracebit lets security teams implement 'assume breach' with automated cloud based honeypots or canaries. We are actively hiring for smart people who get things done.,"Tracebit | <a href=""https:&#x2F;&#x2F;tracebit.com"" rel=""nofollow"">https:&#x2F;&#x2F;tracebit.com</a> | Multiple roles | London, UK | Full-Time | On-site (5 days)<p>Tracebit lets security teams implement ‘assume breach’ with automated cloud based honeypots or canaries.<p>Off the back of a successful seed fundraise from tier 1 VCs, we are actively hiring for smart people who get things done in the following positions:<p><pre><code>   - Founding Engineer | £70-100k + equity | https:&#x2F;&#x2F;tracebit.com&#x2F;jobs&#x2F;founding-engineer 
</code></pre>
On-site roles (5 days a week) in Central London.<p>Learn more and apply: <a href=""https:&#x2F;&#x2F;tracebit.com&#x2F;careers"" rel=""nofollow"">https:&#x2F;&#x2F;tracebit.com&#x2F;careers</a>"
https://news.ycombinator.com/item?id=40847776,2024-07-01 13:03:04,Whalesync,Founding Engineer,US Time Zones,Full Time,,,"TypeScript, Node.js, NestJS, Next.js, React, Mantine, Postgres, Redis, GCP",,,"If interested, please reach out to us here: https://www.ycombinator.com/companies/whalesync/jobs/F6EHHs3-founding-engineer",True,True,True,,SaaS,Series A,False,False,,"Whalesync is a small team building a technically-challenging product, starting with two-way data syncing between SaaS applications. The tech stack includes GCP, TypeScript, Node/NestJS backend, Next.js frontend (React, Mantine), Postgres and Redis data stores.","Whalesync (YC S21) | Founding Engineer | US Time Zones | Fully Remote (can hire internationally) | Full-time<p>I&#x27;m the cofounder of Whalesync (YC S21) and we&#x27;re hiring a founding engineer. We&#x27;re a small team building a technically-challenging product, starting with two-way data syncing between SaaS applications.<p>Tech stack: GCP, TypeScript, Node&#x2F;NestJS backend, Next.js frontend (React, Mantine), Postgres and Redis data stores<p>If interested, please reach out to us here! <a href=""https:&#x2F;&#x2F;www.ycombinator.com&#x2F;companies&#x2F;whalesync&#x2F;jobs&#x2F;F6EHHs3-founding-engineer"">https:&#x2F;&#x2F;www.ycombinator.com&#x2F;companies&#x2F;whalesync&#x2F;jobs&#x2F;F6EHHs3...</a>"
https://news.ycombinator.com/item?id=40852664,2024-07-01 21:20:02,GenHealth.ai,"Head of AI, AI Engineer, API Engineer, Data Scientist","Remote, US only",Full Time,,,,,,Email work@genhealth.ai with your resume.,True,True,False,,Healthcare Technology,Series A,True,True,,"GenHealth.ai is a 12-month-old startup building generative AI foundation models and applications on top of healthcare data. They run millions of dollars worth of GPUs for their projects. The company is looking for professionals with knowledge in healthcare data, workflows like prior authorization, or transformers. They have multiple engineering roles available including AI engineering, API engineering, and Data Science positions.","GenHealth.ai | Remote, US only | Head of AI + All Eng Roles| full-time | <a href=""https:&#x2F;&#x2F;GenHealth.ai"" rel=""nofollow"">https:&#x2F;&#x2F;GenHealth.ai</a>
See positions <a href=""https:&#x2F;&#x2F;genhealth.ai&#x2F;jobs"" rel=""nofollow"">https:&#x2F;&#x2F;genhealth.ai&#x2F;jobs</a> 12 month old startup with $13m seed funding started by a veteran team building generative AI foundation models and apps on top of healthcare data! If you know healthcare data, workflows like prior auth, or transformers please apply. We run $Ms of GPUs so this is fun!<p>AI eng, API eng, Data Science. Email work@genhealth.ai with your resume."
https://news.ycombinator.com/item?id=40884857,2024-07-05 14:19:02,tvScientific,"Senior ML Engineer, Staff ML Engineer",Remote (US),Full Time,$175-210k + Bonus,"Competitive salary and equity options, An engineering culture optimized for async work and learning, Remote-first, flexible, and humane work environment, Diversity of high-leverage problems to work on","Zig, Python, C, Machine Learning, Statistics",,"Remote-first, flexible, and humane",Apply on Greenhouse (https://grnh.se/3e08afa98us) or email mbilow[at]tvscientific[dot]com (Hiring Manager & Head of Data Science),True,True,False,,Connected TV advertising,Series A,True,False,,"We're a Series A startup building a low-latency ML inference engine (and much more) as part of our Connected TV ad-buying platform. We're looking for Senior and Staff level Machine Learning Engineers with experience in Zig and Python to join our growing team!

What you'll do:
- Write production code in Zig, Python, and C
- Design and implement new ML products to deliver clear performance from connected TV advertising
- Serve as a technical lead and mentor to the team

Ideal candidate:
- Ability to write & review production-level code in Zig and Python
- Excellent writing skills
- Strong statistics and ML fundamentals
- Desire to work at a fast-growing Series A startup–working under uncertainty, owning and scaling new products, and an experimental and iterative development process","tvScientific | Senior ML Engineer (Zig) | Full Time | Remote (US) | <a href=""https:&#x2F;&#x2F;www.tvscientific.com&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.tvscientific.com&#x2F;</a> | $175-210k + Bonus | <a href=""https:&#x2F;&#x2F;grnh.se&#x2F;3e08afa98us"" rel=""nofollow"">https:&#x2F;&#x2F;grnh.se&#x2F;3e08afa98us</a><p>We&#x27;re a Series A startup building a low-latency ML inference engine (and much more) as part of our Connected TV ad-buying platform. We&#x27;re looking for Senior and Staff level Machine Learning Engineers with experience in Zig and Python to join our growing team!<p>What you&#x27;ll do:<p>- Write production code in Zig, Python, and C<p>- Design and implement new ML products to deliver clear performance from connected TV advertising<p>- Serve as a technical lead and mentor to the team<p>Ideal candidate:<p>- Ability to write &amp; review production-level code in Zig and Python<p>- Excellent writing skills<p>- Strong statistics and ML fundamentals<p>- Desire to work at a fast-growing Series A startup–working under uncertainty, owning and scaling new products, and an experimental and iterative development process<p>Why join us?<p>- An engineering culture optimized for async work and learning; remote-first, flexible, and humane.<p>- Competitive salary and equity options.<p>- An enormous diversity of high-leverage problems, from the CPU&#x2F;GPU core level, through distributed systems, and up to the ML training stack and the experimentation around it. You can work at whatever level you think is interesting and leverages your skills the best.<p>If you&#x27;re interested, apply on Greenhouse (<a href=""https:&#x2F;&#x2F;grnh.se&#x2F;3e08afa98us"" rel=""nofollow"">https:&#x2F;&#x2F;grnh.se&#x2F;3e08afa98us</a>) or email me at mbilow[at]tvscientific[dot]com (I&#x27;m the Hiring Manager &amp; Head of Data Science)"
https://news.ycombinator.com/item?id=40847250,2024-07-01 12:15:57,Exa,"AI Research Engineer, Rust Engineer, Full Stack Engineer",San Francisco,Full Time,$130K-180K,,"AI research, Rust programming, Full stack development",,In person,https://exa.ai/careers,False,False,False,,Artificial Intelligence,Unknown,True,False,,"Exa is an AI research lab focused on AI-powered search algorithms using embeddings, currently applied to vast swaths of the web. They're building a search API and organizing the Internet's knowledge. They're hiring across engineering roles including AI research, high performance Rust development (e.g., building an in-house vector DB), and full stack development.","Exa | San Francisco | In person | Full time | $130K-180K<p>Jeff, cofounder of Exa here. LLMs represent a brand new opportunity to organize humanity&#x27;s knowledge, in a way that hasn&#x27;t been done before. We&#x27;re an AI research lab focused on AI-powered search algorithms (using embeddings), currently applied to vast swaths of the web (we make our money as a search API).<p>We&#x27;re hiring pretty broadly across engineering - AI research, high performance Rust (e.g., we build an in-house vector DB), and full stack. If the mission of organizing the Internet motivates you, it&#x27;s a good fit :)<p><a href=""https:&#x2F;&#x2F;exa.ai&#x2F;careers"">https:&#x2F;&#x2F;exa.ai&#x2F;careers</a>"
https://news.ycombinator.com/item?id=40847246,2024-07-01 12:15:44,Bruinen,"Senior Software Engineer, Software Engineer",San Francisco,Full Time,,,Software Engineering,Rust programming language (optional),,Email tevon at bruinen dot co if interested,True,True,False,,Infrastructure Technology,Unknown,False,False,,"Bruinen is working on infrastructure technology for edge environments, starting with a database called Delta. The database is local-first and distributed, allowing devices like AVs, robots, drones, and sensors to work without connectivity and merge changes conflict-free when back online. The company targets use-cases in harsh environments where connectivity is expected to drop, such as battlefields, at sea, in the air, and in the wilderness. The project is written completely in Rust, though knowledge of Rust is not a requirement for this position.","Bruinen | bruinen.co | (Senior) Software Eng | in-person &#x2F; remote San Francisco<p>Bruinen is working on infrastructure technology for edge environments - we&#x27;re starting with the database. Our database, Delta, is local-first and distributed. Each device (AV, robot, drone, sensor) can continue working without connectivity, and merge it&#x27;s changes (conflict free) whenever it comes back online.<p>We target use-cases in the harshest environments - where connectivity is expected to drop: battlefields, at sea, in the air, and in the wilderness.<p>We&#x27;re written completely in rust (though its not a requirement for this position, come learn!).<p>If interested, email me at tevon at bruinen dot co"
https://news.ycombinator.com/item?id=40857071,2024-07-02 10:31:36,3Play Media,Staff API Engineer,"Boston, MA",Full Time,"$170,000 - $190,000 with 10% bonus + equity",Equity,"Rails, API development, Remix",,1-day-in-office hybrid or remote,Email resume to nathanael@3playmedia.com or apply directly through the provided link. Mention HN if applying on the site.,True,True,False,,"Media, Technology, Accessibility",Unknown,True,False,,"3Play Media is seeking a Staff API Engineer to join their team focused on globalization/localization of content. The role involves working on dubbing tools using voice synthesis and translation models, collaborating on integrations, productionizing models, and developing new editor views in Remix. The company provides accessibility services including captioning, transcription, audio description, translation, and dubbing for various clients across higher education, enterprise, media, and government sectors.","3Play Media | Staff API Engineer | Boston, MA | 1-day-in-office hybrid or REMOTE (US, CA) | Full-time | 3playmedia.com | $170-$190k w&#x2F; 10% bonus + equity<p>3Play is a company focused on ensuring content is accessible to all across disability and language. Our human-QA’d live captioning, transcription, audio description, translation, and dubbing services are used by over 10,000 higher ed, enterprise, media, and government customers.<p>I’m leading a team that focuses on globalization&#x2F;localization of content. We are currently investing in new dubbing tools using voice synth and translation models. It’s a really fun challenge since 3Play has a contractor market for filling in places where models don’t have enough accuracy or yield poor results; a unique position to be in for designing workflows and fine-tuning models. I’m looking for a strong API engineer who has established Rails experience and enjoys collaborating on integrations, productionizing models, and working closely on new editor views in Remix. It’s a small team; we’d get to work closely together and you’d be very influential with the direction of the product!<p>Feel free to email your resume at nathanael [at] 3playmedia.com or apply directly with the full posting at <a href=""https:&#x2F;&#x2F;www.3playmedia.com&#x2F;company&#x2F;jobs-post&#x2F;?gh_jid=6003662003"" rel=""nofollow"">https:&#x2F;&#x2F;www.3playmedia.com&#x2F;company&#x2F;jobs-post&#x2F;?gh_jid=6003662...</a>. Mention HN if you apply on the site!"
https://news.ycombinator.com/item?id=40849979,2024-07-01 15:59:24,BEAT81,"SRE, Lead Site Reliability Engineer",Berlin,Full Time,,,,,,Apply here: https://career.beat81.com/jobs/3124355-lead-site-reliability-engineer,False,False,False,,Fitness Technology,Unknown,False,False,,"BEAT81 is a fitness technology startup revolutionising the way people get fit. By merging the very best of HIIT group training, personalised heart rate monitoring technology and expert coaching we are empowering people to Sweat Smarter Together! We think big. We think rebellious. And we're building a world-class team to make BEAT81 the global leader in fitness and technology.","BEAT81 | SRE | Berlin | Full time<p>BEAT81 is a fitness technology startup revolutionising the way people get fit. By merging the very best of HIIT group training, personalised heart rate monitoring technology and expert coaching we are empowering people to Sweat Smarter Together! We think big. We think rebellious. And we&#x27;re building a world-class team to make BEAT81 the global leader in fitness and technology.<p>Apply here: <a href=""https:&#x2F;&#x2F;career.beat81.com&#x2F;jobs&#x2F;3124355-lead-site-reliability-engineer"" rel=""nofollow"">https:&#x2F;&#x2F;career.beat81.com&#x2F;jobs&#x2F;3124355-lead-site-reliability...</a>"
https://news.ycombinator.com/item?id=40853192,2024-07-01 23:01:42,Harvard SEAS,"Research Engineer, Postdoc","Boston area, MA, US",Full Time,,,"AI, Precision Medicine, Biomedical Knowledge Graphs, Large Language Models, UI Development",,,Contact: namin@seas.harvard.edu,False,False,False,,Academic Research,Unknown,True,False,,New project around AI for precision medicine. One thrust is about combining biomedical knowledge graphs and large language models into a biomedical-fluent core platform. Another thrust is about UI for data-rich programmable systems. The research engineer would be responsible for quarterly demo-driven deliverables. The postdoc would be expected to develop a research agenda with these applications in mind.,"Harvard SEAS, ONSITE (Boston area, MA, US)<p>I have one opening in a new project around AI for precision medicine.
One thrust is about combining biomedical knowledge graphs and large language models into a biomedical-fluent core platform.
Another thrust is about UI for data-rich programmable systems.
The opening is for either a research engineer or a postdoc, with different criteria in each case.
The research engineer would be responsible for quarterly demo-driven deliverables.
The postdoc would be expected to develop a research agenda with these applications in mind.<p>Contact: namin@seas.harvard.edu"
https://news.ycombinator.com/item?id=40847032,2024-07-01 11:55:55,Health Partners Group,"Tech Lead, Senior .Net Developer, .Net Developer, Data Analyst, Automation QA Lead",UK,Full Time,,"Competitive salary, Comprehensive benefits package, Opportunities for personal and professional growth, Flexible working policy","Technology, .Net Development, Data Analysis, Quality Assurance, Power BI, SQL Server",Right to work in the UK,Collaborative environment that thrives on innovation and new ideas,"Send your CV, along with a cover letter that tells us your story and why you're the perfect fit for our team, to itrecruitment@healthpartnersgroup.com. Please specify the role you're applying for in the subject line and confirm you have the right to work in the UK.",True,False,False,,Healthcare Technology,Unknown,False,False,,"Health Partners Group is hiring for various roles to shape the future of occupational health, mental health and employee wellbeing services. They're looking for passionate individuals with technical expertise to join their dynamic team and make a real impact. The company merges expert advice, clinical excellence, and cutting-edge technology to forge health programmes that enhance wellbeing and boost performance across workforces.","Health Partners Group | Fully Remote (UK ONLY, NO VISAS) | Tech Leads, Developers, Data Analysts &amp; QA Lead<p>Join us in shaping the future of occupational health, mental health and employee wellbeing services. At Health Partners Group, we stand at the forefront of occupational health, merging expert advice, clinical excellence, and cutting-edge technology. Our mission? To forge health programmes that not only enhance wellbeing but also boost performance across workforces.<p>Who You Are<p>You&#x27;re passionate about leveraging technology to transform healthcare. Your drive is matched by your technical expertise and you&#x27;re looking to make a real impact within a dynamic team. You understand that your role is more than a job; it&#x27;s about enhancing the lives of millions.<p>Roles We’re Hiring For:<p>Tech Lead’s to lead squads of six product, development and QA engineers.
Senior .Net Developers to join one of our squads to work with product and QA engineers to deliver key features and functionality.
.Net Developers to join one of our squads to work with product and QA engineers to deliver key features and functionality.
Data Analysts to join our MI &amp; Data team who use Power BI, SQL Server and various tooling to generate the insight that we provide our clients.
Automation QA Lead to manage the QA team on a day-to-day basis while being an individual contributor, guiding the development of our automation test framework.<p>What We Offer:<p>A collaborative environment that thrives on innovation and new ideas.
A competitive salary with a comprehensive benefits package.
Opportunities for personal and professional growth.
A flexible working policy to support your work-life balance.<p>How to Apply:<p>Send your CV, along with a cover letter that tells us your story and why you&#x27;re the perfect fit for our team, to itrecruitment@healthpartnersgroup.com. Please specify the role you&#x27;re applying for in the subject line and confirm you have the right to work in the UK. We do not provide sponsorship currently.<p>Health Partners Group is an equal opportunity employer. We celebrate diversity and are committed to creating an inclusive environment for all employees."
https://news.ycombinator.com/item?id=40856755,2024-07-02 09:57:32,Solution Street,"Full Stack .NET Developer, Enterprise Application Security Architect","Herndon, VA (Washington, DC Metro Area)",Full Time,,,"C#, ASP.NET Web Forms, SQL PL/SQL, ASP.NET MVC, HTML, JavaScript, jQuery, CSS, .NET, Angular, Azure",,,Send your resume (please mention Hacker News) to: Cristina Little (Recruiting Coordinator) clittle@solutionstreet.com,True,True,False,,Software Consulting,Unknown,False,False,,We are a software consulting company based in Northern Virginia. We are currently seeking Full Stack .NET Developers and an Enterprise Application Security Architect.,"Solution Street | Herndon, VA (Washington, DC Metro Area) 
Remote - USA only. 
Send your resume (please mention Hacker News) to: Cristina Little (Recruiting Coordinator) clittle@solutionstreet.com<p>We are a software consulting company based in Northern Virginia.<p>Our Website: <a href=""https:&#x2F;&#x2F;www.solutionstreet.com&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;www.solutionstreet.com&#x2F;</a><p>Current Opportunities:<p>* Full Stack .NET Developers (C#, ASP.Net Web Forms, SQL PL&#x2F;SQL, ASP.NET MVC, HTML, JavaScript, jQuery, and CSS)<p>* Enterprise Application Security Architect (C#, .NET, Angular, Azure)"
https://news.ycombinator.com/item?id=40854949,2024-07-02 05:41:56,Virgin Media O2,Senior Machine Learning Engineer (MLOps),"London, UK",Full Time,,,"Software Engineering, DevOps, Machine Learning, Vertex AI Pipelines, Kubeflow, TFX, GCP","Strong Software Engineering and DevOps experience, Machine Learning flair",,,False,False,False,,Telecommunications,Unknown,True,False,,We are looking for Engineer with strong Software Engineering and DevOps experience with a Machine Learning flair. Our platform is relatively mature and built using Vertex AI Pipelines (Kubeflow with TFX) in GCP.,"Virgin Media O2 | Senior Machine Learning Engineer (MLOps) | London, UK | Full-time<p>We are looking for Engineer with strong Software Engineering and DevOps experience with a Machine Learning flair.
Our platform is relatively mature and built using Vertex AI Pipelines (Kubeflow with TFX) in GCP.<p>More info: <a href=""https:&#x2F;&#x2F;jobs.virginmediao2.co.uk&#x2F;en_US&#x2F;careersmarketplace&#x2F;JobDetail&#x2F;Senior-Machine-Learning-Engineer&#x2F;18198"" rel=""nofollow"">https:&#x2F;&#x2F;jobs.virginmediao2.co.uk&#x2F;en_US&#x2F;careersmarketplace&#x2F;Jo...</a>"
https://news.ycombinator.com/item?id=40869591,2024-07-03 16:17:40,VDX.tv,"Backend Engineer, Software Developer",Remote,Full Time,,,"Unix, C, Java, Concurrency, Distributed Computing, English (fluent)","Self-motivated, Independent work, Experience with multiple programming languages, Understanding of technical debt management, Building highly reliable systems, Code simplicity and readability focus","Remote work environment. Start with a full-time trial contract for up to 3 months, used as an extended work interview for both sides to assess fit for long-term employment.",Please email hn.remote.jobs@vdx.tv if this sounds like the right fit for you.,True,False,True,,,Unknown,False,False,Mature generalists with significant experience,"Established company (20+ years) looking for mature generalists to contribute remotely. The ideal candidate should be self-motivated, able to work independently, have experience with many languages, understand how to build highly reliable systems, appreciate the importance of code simplicity and readability, and want to work on challenging problems without being micromanaged. The company is hiring across disciplines for engineers who work with Unix and have fluent written and spoken English, particularly for Backend Servers roles with strong skills in C, Concurrency, Distributed Computing, and Java.","VDX.tv (<a href=""http:&#x2F;&#x2F;www.vdx.tv"" rel=""nofollow"">http:&#x2F;&#x2F;www.vdx.tv</a>) | Remote Engineers &amp; Developers | Full-time | REMOTE Established company (20+ years) looking for mature generalists to contribute remotely. You can be anywhere in the world so long as you:<p>● Are self-motivated and can work independently<p>● Have experience with many languages but can be effective in any language<p>● Appreciate that all mature software solutions accumulate technical debt and understand how to continually reduce debt and complexity<p>● Understand how to build highly reliable systems and be responsible for taking code to production<p>● Understand that code simplicity and readability are more important for long term maintainability<p>● Want to work on challenging problems and impactful work without being micromanaged<p>We&#x27;re hiring across disciplines for engineers who work with Unix and have fluent written and spoken English:<p>● Backend Servers: Strong in C, Concurrency and Distributed Computing<p>● Backend Servers: Strong in Java<p>Full-time only. Remote only. We start out on a full-time trial contract basis for up to 3 months and use this period as an extended work interview for both sides to assess fit for long-term employment.<p>Please email hn.remote.jobs@vdx.tv if this sounds like the right fit for you."
https://news.ycombinator.com/item?id=40852668,2024-07-01 21:20:44,Zeller,"Senior Android Engineer, Lead Android Engineer","Australia (Melbourne), India",Full Time,,,"Android, Kotlin","Kotlin Multiplatform, Compose Multiplatform, iOS",,Interested candidates can email questions to konrad@myzeller.com,True,False,True,,Financial Technology,Unknown,False,False,,"Zeller is building a better business bank. The role involves joining the Native Mobile team to work on EFTPOS payment terminals, contribute to payment technologies in iOS/Android app, and help steer the course of other associated technologies. Android and Kotlin are fundamental skillsets, while Kotlin Multiplatform, Compose Multiplatform, and iOS are considered a bonus.","Zeller | Senior&#x2F;Lead Android Enginner | Australia (Melbourne, Onsite), India (Remote) | Full-time | <a href=""https:&#x2F;&#x2F;myzeller.com"" rel=""nofollow"">https:&#x2F;&#x2F;myzeller.com</a><p>Zeller is building a better business bank.
Join the Native Mobile team and work on our EFTPOS payment terminals,
contribute to payment technologies in our iOS&#x2F;Android app,
and help steer the course of other associated technologies.<p>Android and Kotlin are our fundamental skillset,
Kotlin Multiplatform, Compose Multiplatform and iOS are a bonus.<p>Interested? Questions? konrad@myzeller.com"
https://news.ycombinator.com/item?id=40855096,2024-07-02 06:08:53,Materialize,Staff Security Engineer,NYC (HQ) or United States,Full Time,"$200,000 - $230,000",,security engineering,,,https://boards.greenhouse.io/materialize/jobs/5220351004,True,True,False,,,Unknown,False,False,5+ years,We are looking for a Staff Security Engineer on our Cloud team who will own the security of our infrastructure and product.,"Materialize | <a href=""https:&#x2F;&#x2F;materialize.com&#x2F;"" rel=""nofollow"">https:&#x2F;&#x2F;materialize.com&#x2F;</a> | Staff Security Engineer | $200- 230k<p>NYC (HQ) or United States<p>We are looking for a Staff Security Engineer on our Cloud team who will own the security of our infrastructure and product. (5+) years of experience as a security-focused engineer.<p><a href=""https:&#x2F;&#x2F;boards.greenhouse.io&#x2F;materialize&#x2F;jobs&#x2F;5220351004"" rel=""nofollow"">https:&#x2F;&#x2F;boards.greenhouse.io&#x2F;materialize&#x2F;jobs&#x2F;5220351004</a>"
